ESR Covid-19 Dashboard,,,,,,,,,,,,,
Data downloaded: 15/08/2020 23:36,,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Region,Daily imported cases,Daily import-related cases,Daily locally acquired cases  epidemiologically linked,Daily locally acquired cases  unknown source,Daily under investigation,Daily total cases,Cumulative imported cases,Cumulative import-related cases,Cumulative locally acquired cases  epidemiologically linked,Cumulative locally acquired cases  unknown source,Cumulative under investigation,Cumulative total cases
20/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
20/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
20/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
20/04/2020,Waikato,0,0,0,0,0,0,53,124,3,2,0,182
20/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
20/04/2020,Waitemata,0,0,0,0,0,0,85,29,96,6,0,216
20/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
20/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
21/04/2020,Auckland,0,0,1,0,0,1,68,19,70,12,0,169
21/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
21/04/2020,Canterbury,0,0,2,0,0,2,42,16,91,7,0,156
21/04/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
21/04/2020,Counties Manukau,0,2,0,0,0,2,57,19,40,12,0,128
21/04/2020,Hawke's Bay,0,0,0,0,0,0,21,12,7,1,0,41
21/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
21/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
21/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
21/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
21/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
21/04/2020,South Canterbury,0,0,0,0,0,0,5,2,4,5,0,16
21/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
21/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
21/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
21/04/2020,Waikato,0,1,0,0,0,1,53,125,3,2,0,183
21/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
21/04/2020,Waitemata,0,0,0,0,0,0,85,29,96,6,0,216
21/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
21/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
22/04/2020,Auckland,0,0,0,0,0,0,68,19,70,12,0,169
22/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
22/04/2020,Canterbury,0,0,2,0,0,2,42,16,93,7,0,158
22/04/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
22/04/2020,Counties Manukau,0,0,1,0,0,1,57,19,41,12,0,129
22/04/2020,Hawke's Bay,0,0,1,0,0,1,21,12,8,1,0,42
22/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
22/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
22/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
22/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
22/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
22/04/2020,South Canterbury,0,0,0,0,0,0,5,2,4,5,0,16
22/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
22/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
22/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
22/04/2020,Waikato,1,0,0,0,0,1,54,125,3,2,0,184
22/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
22/04/2020,Waitemata,0,0,0,0,0,0,85,29,96,6,0,216
22/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
22/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
23/04/2020,Auckland,0,0,0,0,0,0,68,19,70,12,0,169
23/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
23/04/2020,Canterbury,0,0,2,0,0,2,42,16,95,7,0,160
23/04/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
23/04/2020,Counties Manukau,0,0,0,0,0,0,57,19,41,12,0,129
23/04/2020,Hawke's Bay,0,0,0,0,0,0,21,12,8,1,0,42
23/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
23/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
23/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
23/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
23/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
23/04/2020,South Canterbury,0,0,0,0,0,0,5,2,4,5,0,16
23/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
23/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
23/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
23/04/2020,Waikato,0,1,0,0,0,1,54,126,3,2,0,185
23/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
23/04/2020,Waitemata,1,0,1,0,0,2,86,29,97,6,0,218
23/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
23/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
24/04/2020,Auckland,0,0,0,0,0,0,68,19,70,12,0,169
24/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
24/04/2020,Canterbury,0,0,2,0,0,2,42,16,97,7,0,162
24/04/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
24/04/2020,Counties Manukau,0,0,1,0,0,1,57,19,42,12,0,130
24/04/2020,Hawke's Bay,0,0,0,0,0,0,21,12,8,1,0,42
24/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
24/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
24/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
24/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
24/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
24/04/2020,South Canterbury,0,0,0,0,0,0,5,2,4,5,0,16
24/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
24/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
24/04/2020,Taranaki,0,0,0,0,0,0,13,1,0,0,0,14
24/04/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
24/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
24/04/2020,Waitemata,0,0,3,0,0,3,86,29,100,6,0,221
24/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
24/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
25/04/2020,Auckland,0,0,1,0,0,1,68,19,71,12,0,170
25/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
25/04/2020,Canterbury,0,0,0,0,0,0,42,16,97,7,0,162
25/04/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
25/04/2020,Counties Manukau,0,0,0,0,0,0,57,19,42,12,0,130
25/04/2020,Hawke's Bay,0,0,0,0,0,0,21,12,8,1,0,42
25/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
25/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
25/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
25/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
25/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
25/04/2020,South Canterbury,0,0,0,1,0,1,5,2,4,6,0,17
25/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
25/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
25/04/2020,Taranaki,1,0,0,0,0,1,14,1,0,0,0,15
25/04/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
25/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
25/04/2020,Waitemata,0,0,3,0,0,3,86,29,103,6,0,224
25/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
25/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
26/04/2020,Auckland,0,0,0,0,0,0,68,19,71,12,0,170
26/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
26/04/2020,Canterbury,0,0,0,0,0,0,42,16,97,7,0,162
26/04/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
26/04/2020,Counties Manukau,0,0,0,0,0,0,57,19,42,12,0,130
26/04/2020,Hawke's Bay,0,1,0,0,0,1,21,13,8,1,0,43
26/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
26/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
26/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
26/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
26/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
26/04/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
26/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
26/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
26/04/2020,Taranaki,0,1,0,0,0,1,14,2,0,0,0,16
26/04/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
26/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
26/04/2020,Waitemata,0,0,1,0,0,1,86,29,104,6,0,225
26/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
26/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
27/04/2020,Auckland,0,0,0,0,0,0,68,19,71,12,0,170
27/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
27/04/2020,Canterbury,0,0,0,0,0,0,42,16,97,7,0,162
27/04/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
27/04/2020,Counties Manukau,0,0,0,0,0,0,57,19,42,12,0,130
27/04/2020,Hawke's Bay,0,1,0,0,0,1,21,14,8,1,0,44
27/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
27/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
27/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
27/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
27/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
27/04/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
27/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
27/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
27/04/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
27/04/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
27/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
27/04/2020,Waitemata,0,0,2,0,0,2,86,29,106,6,0,227
27/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
27/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
28/04/2020,Auckland,0,0,0,0,0,0,68,19,71,12,0,170
28/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
28/04/2020,Canterbury,0,0,0,0,0,0,42,16,97,7,0,162
28/04/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
28/04/2020,Counties Manukau,1,0,0,0,0,1,58,19,42,12,0,131
28/04/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
28/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
28/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
28/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
28/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
28/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
28/04/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
28/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
28/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
28/04/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
28/04/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
28/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
28/04/2020,Waitemata,0,0,0,0,0,0,86,29,106,6,0,227
28/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
28/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
29/04/2020,Auckland,0,0,0,0,0,0,68,19,71,12,0,170
29/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
29/04/2020,Canterbury,0,0,0,0,0,0,42,16,97,7,0,162
29/04/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
29/04/2020,Counties Manukau,0,0,0,1,0,1,58,19,42,13,0,132
29/04/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
29/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
29/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
29/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
29/04/2020,Nelson Marlborough,1,0,0,0,0,1,26,15,4,4,0,49
29/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
29/04/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
29/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
29/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
29/04/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
29/04/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
29/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
29/04/2020,Waitemata,0,0,0,0,0,0,86,29,106,6,0,227
29/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
29/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
30/04/2020,Auckland,0,0,2,0,0,2,68,19,73,12,0,172
30/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
30/04/2020,Canterbury,0,0,0,0,0,0,42,16,97,7,0,162
30/04/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
30/04/2020,Counties Manukau,0,0,0,0,0,0,58,19,42,13,0,132
30/04/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
30/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
30/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
30/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
30/04/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
30/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
30/04/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
30/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
30/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
30/04/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
30/04/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
30/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
30/04/2020,Waitemata,0,0,0,1,0,1,86,29,106,7,0,228
30/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
30/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
01/05/2020,Auckland,0,0,2,0,0,2,68,19,75,12,0,174
01/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
01/05/2020,Canterbury,0,0,1,0,0,1,42,16,98,7,0,163
01/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
01/05/2020,Counties Manukau,0,0,0,0,0,0,58,19,42,13,0,132
01/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
01/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
01/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
01/05/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
01/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
01/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
01/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
01/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
01/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
01/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
01/05/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
01/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
01/05/2020,Waitemata,0,0,2,0,0,2,86,29,108,7,0,230
01/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
01/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
02/05/2020,Auckland,0,0,0,0,0,0,68,19,75,12,0,174
02/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
02/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
02/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
02/05/2020,Counties Manukau,0,0,0,0,0,0,58,19,42,13,0,132
02/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
02/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
02/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
02/05/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
02/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
02/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
02/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
02/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
02/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
02/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
02/05/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
02/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
02/05/2020,Waitemata,0,0,0,0,0,0,86,29,108,7,0,230
02/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
02/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
03/05/2020,Auckland,0,0,0,0,0,0,68,19,75,12,0,174
03/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
03/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
03/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
03/05/2020,Counties Manukau,1,0,0,0,0,1,59,19,42,13,0,133
03/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
03/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
03/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
03/05/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
03/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
03/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
03/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
03/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
03/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
03/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
03/05/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
03/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
03/05/2020,Waitemata,0,0,0,0,0,0,86,29,108,7,0,230
03/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
03/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
04/05/2020,Auckland,0,0,0,0,0,0,68,19,75,12,0,174
04/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
04/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
04/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
04/05/2020,Counties Manukau,0,0,0,0,0,0,59,19,42,13,0,133
04/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
04/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
04/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
04/05/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
04/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
04/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
04/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
04/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
04/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
04/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
04/05/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
04/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
04/05/2020,Waitemata,0,0,0,0,0,0,86,29,108,7,0,230
04/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
04/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
05/05/2020,Auckland,0,0,1,0,0,1,68,19,76,12,0,175
05/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
05/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
05/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
05/05/2020,Counties Manukau,0,0,0,0,0,0,59,19,42,13,0,133
05/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
05/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
05/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
05/05/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
05/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
05/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
05/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
05/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
05/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
05/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
05/05/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
05/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
05/05/2020,Waitemata,0,0,1,0,0,1,86,29,109,7,0,231
05/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
05/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
06/05/2020,Auckland,0,0,0,0,0,0,68,19,76,12,0,175
06/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
06/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
06/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
06/05/2020,Counties Manukau,0,0,0,0,0,0,59,19,42,13,0,133
06/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
06/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
06/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
06/05/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
06/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
06/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
06/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
06/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
06/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
06/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
06/05/2020,Waikato,0,1,0,0,0,1,54,127,3,2,0,186
06/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
06/05/2020,Waitemata,0,0,1,0,0,1,86,29,110,7,0,232
06/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
06/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
07/05/2020,Auckland,0,0,0,0,0,0,68,19,76,12,0,175
07/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
07/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
07/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
07/05/2020,Counties Manukau,0,0,0,0,0,0,59,19,42,13,0,133
07/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
07/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
07/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
07/05/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
07/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
07/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
07/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
07/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
07/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
07/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
07/05/2020,Waikato,0,0,0,0,0,0,54,127,3,2,0,186
07/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
07/05/2020,Waitemata,0,0,1,0,0,1,86,29,111,7,0,233
07/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
07/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
08/05/2020,Auckland,0,0,0,0,0,0,68,19,76,12,0,175
08/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
08/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
08/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
08/05/2020,Counties Manukau,0,0,0,0,0,0,59,19,42,13,0,133
08/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
08/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
08/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
08/05/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
08/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
08/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
08/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
08/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
08/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
08/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
08/05/2020,Waikato,0,0,0,0,0,0,54,127,3,2,0,186
08/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
08/05/2020,Waitemata,0,0,1,0,0,1,86,29,112,7,0,234
